011;Молоко 2,6 % фас.п/пак;1;1;11.34;8;
030;Молоко 2,5% фас.плівка;1;1;9.66;30;
020;Молоко 1,5% фас.плівка.;1;1;8.7;6;
110;Ряжанка 2,5% п/п 500г.;1;1;7.62;10;
130;Кефір 2.5% 1л;1;1;11.04;7;
170;Йогурт 2,5% Полуниця п/п;1;1;8.4;3;
171;Йогурт 2,5% Персик п/п;1;1;8.4;3;
190;Йогурт2,5% Полуниця;1;1;7.5;3;
191;Йогурт 2,5%Персик;1;1;7.5;3;
221;Сметана 20% пл 450гр;1;1;13.08;10;
222;Сметана 15% пл 450 гр;1;1;12.12;5;
307;Сир к/м"Обухівський" н/ж вакуум.;1;1;49.98;4;
313;Сир н/ж фас,200 г;1;1;9.72;4;
314;Сир  5% фас,200 г;1;1;10.98;4;
340;Сирок ванільний;1;1;6.36;15;
341;Сирок з курагою;1;1;6.36;5;